               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                 140,            0.055187,            0.058627,            0.002284,            0.091965,             0.69693,             0.64497,             0.62935,             0.26782,            0.050584,            0.056612,           0.0090879,            0.091394,           0.0064597,           0.0064597,           0.0064597
                 141,            0.054866,            0.055692,           0.0020607,            0.090735,             0.67975,             0.65473,             0.64526,             0.29708,            0.048519,            0.056595,           0.0097926,            0.090179,           0.0064181,           0.0064181,           0.0064181
                 142,            0.055048,            0.057141,           0.0021635,            0.092131,             0.67401,             0.62524,             0.59265,             0.27951,            0.049348,            0.057622,            0.013034,            0.091864,           0.0063764,           0.0063764,           0.0063764
                 143,            0.054309,            0.056667,           0.0022982,            0.091271,             0.69747,             0.61703,             0.63248,             0.28678,            0.049049,            0.057097,            0.011466,            0.089179,           0.0063347,           0.0063347,           0.0063347
                 144,             0.05531,            0.056466,           0.0022925,            0.090447,             0.68479,             0.64438,              0.6496,             0.30179,            0.047767,             0.05814,            0.010393,            0.094607,            0.006293,            0.006293,            0.006293
                 145,            0.054108,            0.056471,           0.0021952,             0.09019,             0.65146,             0.65194,             0.63553,             0.30983,            0.045458,             0.05701,            0.010006,            0.092082,           0.0062512,           0.0062512,           0.0062512
                 146,            0.052732,            0.055837,           0.0021973,            0.089472,             0.68095,             0.61186,             0.60838,             0.29182,            0.046832,            0.058965,            0.010527,            0.093378,           0.0062093,           0.0062093,           0.0062093
                 147,            0.053892,            0.057281,           0.0021517,            0.090539,             0.66494,             0.66912,             0.61497,             0.26644,            0.047609,            0.057545,           0.0093838,            0.094515,           0.0061675,           0.0061675,           0.0061675
                 148,            0.054043,            0.055848,           0.0021867,             0.08954,             0.65881,             0.64779,             0.64023,             0.30173,            0.046396,            0.057202,            0.010342,            0.093358,           0.0061256,           0.0061256,           0.0061256
                 149,            0.053573,              0.0541,            0.002005,            0.089615,             0.64442,             0.65822,             0.63987,             0.29439,            0.046351,            0.057846,           0.0095491,            0.092694,           0.0060838,           0.0060838,           0.0060838
                 150,            0.055295,            0.056031,           0.0023658,            0.090599,             0.72691,             0.57695,             0.63094,             0.30263,            0.048294,            0.059166,            0.011749,            0.091617,           0.0060419,           0.0060419,           0.0060419
                 151,            0.053275,            0.054924,           0.0022674,            0.090543,             0.66167,             0.64465,             0.62746,             0.30989,            0.045113,            0.058167,            0.011516,            0.091859,               0.006,               0.006,               0.006
                 152,            0.053335,            0.056129,           0.0020893,            0.089487,             0.66404,             0.66034,             0.60791,             0.28405,              0.0463,            0.056712,           0.0092292,            0.090001,           0.0059581,           0.0059581,           0.0059581
                 153,             0.05249,            0.055012,           0.0020508,            0.087337,             0.69384,             0.61088,             0.61446,             0.29792,             0.04716,            0.057906,           0.0090975,            0.092032,           0.0059162,           0.0059162,           0.0059162
                 154,            0.053694,            0.056475,            0.002048,            0.088924,             0.68583,             0.64193,             0.63682,             0.28635,            0.047894,            0.058244,           0.0097383,            0.091834,           0.0058744,           0.0058744,           0.0058744
                 155,             0.05232,            0.055132,           0.0021301,            0.088003,             0.68366,             0.63464,             0.65046,             0.30212,            0.047635,             0.05986,            0.009203,            0.092747,           0.0058325,           0.0058325,           0.0058325
                 156,            0.051957,            0.055367,           0.0019769,             0.08881,             0.67337,             0.65239,             0.64508,             0.30764,            0.047749,             0.05807,           0.0097534,            0.092193,           0.0057907,           0.0057907,           0.0057907
                 157,            0.052724,            0.055767,           0.0020914,            0.088386,             0.67814,             0.61527,             0.63497,               0.303,            0.047043,            0.058823,           0.0083763,            0.091754,           0.0057488,           0.0057488,           0.0057488
                 158,            0.052978,            0.054721,           0.0019726,            0.086763,             0.65145,             0.65928,             0.64412,             0.30947,            0.047779,             0.05856,           0.0097613,            0.090748,            0.005707,            0.005707,            0.005707
                 159,            0.051647,            0.055882,           0.0019829,            0.086827,             0.66461,             0.64432,             0.62375,             0.28764,            0.046055,            0.058479,            0.011055,            0.093586,           0.0056653,           0.0056653,           0.0056653
                 160,            0.051174,            0.054684,           0.0021155,            0.086284,             0.70223,             0.64042,             0.65492,              0.3092,            0.047548,            0.058132,            0.009624,            0.089107,           0.0056236,           0.0056236,           0.0056236
                 161,            0.052721,            0.055442,           0.0020852,            0.085384,             0.69551,             0.65428,             0.64853,             0.30488,            0.046083,            0.057533,           0.0097961,            0.090844,           0.0055819,           0.0055819,           0.0055819
                 162,            0.051255,             0.05342,           0.0019066,            0.084968,             0.65551,             0.63509,             0.62998,             0.27838,            0.048632,            0.058675,            0.011146,            0.088135,           0.0055403,           0.0055403,           0.0055403
                 163,            0.050997,            0.053437,           0.0019387,            0.085384,             0.67891,             0.66288,             0.63901,             0.30277,            0.045724,            0.056354,           0.0094097,            0.088392,           0.0054987,           0.0054987,           0.0054987
                 164,            0.051834,            0.055013,           0.0019852,            0.085711,             0.64228,             0.66904,             0.62326,             0.30611,            0.044941,            0.057145,            0.010782,            0.091784,           0.0054571,           0.0054571,           0.0054571
                 165,            0.051355,            0.054712,           0.0021021,            0.085219,              0.6658,             0.59453,             0.62289,             0.30783,            0.046388,            0.059617,            0.011486,            0.092523,           0.0054157,           0.0054157,           0.0054157
                 166,            0.050546,            0.053905,           0.0018847,            0.084873,             0.69235,             0.62186,             0.63534,             0.29819,            0.045307,            0.058877,             0.01163,            0.091837,           0.0053743,           0.0053743,           0.0053743
                 167,            0.050267,            0.054977,           0.0017996,            0.082379,             0.65627,             0.64873,             0.62333,             0.29934,            0.046625,            0.058153,            0.010367,            0.088276,           0.0053329,           0.0053329,           0.0053329
                 168,            0.051397,             0.05568,            0.001811,            0.083753,             0.67241,             0.64291,             0.63061,             0.31612,            0.043832,             0.05884,            0.010229,            0.089713,           0.0052917,           0.0052917,           0.0052917
                 169,             0.05029,            0.054909,           0.0018843,            0.085247,             0.71316,             0.60405,             0.63639,             0.29408,            0.048876,            0.060173,            0.010978,            0.091798,           0.0052505,           0.0052505,           0.0052505
                 170,            0.050665,            0.055107,           0.0018318,            0.084861,             0.67798,             0.62999,             0.64042,             0.31716,            0.044403,            0.060339,           0.0099445,            0.091046,           0.0052094,           0.0052094,           0.0052094
                 171,            0.050846,            0.052427,            0.001784,            0.083238,              0.6377,             0.64695,             0.63223,             0.29112,            0.046374,            0.058753,            0.010323,            0.092416,           0.0051684,           0.0051684,           0.0051684
                 172,            0.049935,            0.055479,           0.0020261,            0.085232,             0.65768,             0.65591,             0.63734,             0.30728,            0.046555,            0.059425,            0.010425,            0.092785,           0.0051274,           0.0051274,           0.0051274
                 173,            0.049042,            0.054398,           0.0020616,             0.08539,             0.66178,             0.64883,             0.64282,             0.32468,            0.044991,            0.059142,            0.011607,            0.090141,           0.0050866,           0.0050866,           0.0050866
                 174,            0.048412,            0.054412,           0.0020101,            0.084306,             0.67858,             0.62364,             0.62638,             0.31939,            0.045021,            0.060276,            0.011564,             0.08826,           0.0050459,           0.0050459,           0.0050459
                 175,            0.049604,            0.052651,            0.001842,            0.082433,             0.73426,             0.61937,             0.66905,             0.33187,            0.045343,            0.058828,            0.010915,            0.086604,           0.0050052,           0.0050052,           0.0050052
                 176,            0.049694,            0.054491,           0.0019516,            0.083661,             0.72862,             0.62235,              0.6632,             0.33747,            0.045319,            0.060271,           0.0091713,            0.088971,           0.0049647,           0.0049647,           0.0049647
                 177,            0.049709,            0.054723,           0.0019651,            0.082474,             0.66363,             0.64824,             0.65135,             0.31349,            0.044622,            0.060008,            0.010571,            0.089186,           0.0049243,           0.0049243,           0.0049243
                 178,            0.049135,            0.052367,           0.0016587,            0.081071,             0.68548,             0.61967,             0.64828,              0.3174,            0.045633,            0.060776,           0.0097687,            0.088457,            0.004884,            0.004884,            0.004884
                 179,            0.049534,            0.053073,           0.0017763,             0.08203,             0.66896,             0.64302,             0.65698,             0.32787,            0.044665,            0.060302,            0.010841,            0.089931,           0.0048439,           0.0048439,           0.0048439
                 180,            0.047133,            0.054002,           0.0019097,            0.082337,             0.72195,             0.61285,             0.65818,             0.32577,            0.044457,            0.059836,            0.010071,            0.089863,           0.0048038,           0.0048038,           0.0048038
                 181,            0.049041,            0.054042,           0.0018771,             0.08221,             0.69855,             0.64845,             0.66176,             0.31934,            0.045572,            0.059697,           0.0092796,            0.089886,           0.0047639,           0.0047639,           0.0047639
                 182,            0.048467,             0.05323,           0.0016674,            0.080788,             0.70564,             0.66248,             0.67164,             0.33998,            0.045386,            0.060789,           0.0095367,            0.088497,           0.0047242,           0.0047242,           0.0047242
                 183,            0.048514,            0.053089,           0.0018603,            0.081756,             0.68404,             0.65356,             0.65817,              0.3192,            0.048006,            0.059459,            0.010105,            0.088601,           0.0046845,           0.0046845,           0.0046845
                 184,            0.048018,            0.052801,             0.00192,            0.081115,             0.67875,             0.65495,             0.65513,             0.32497,              0.0456,            0.060383,            0.010173,             0.09039,            0.004645,            0.004645,            0.004645
                 185,            0.049221,             0.05446,           0.0017185,            0.080282,             0.68582,             0.65121,             0.64886,             0.31421,            0.047794,            0.062023,           0.0095041,            0.088671,           0.0046057,           0.0046057,           0.0046057
                 186,            0.047401,            0.053056,           0.0017048,            0.080392,             0.66846,             0.65025,             0.62168,             0.30378,            0.048602,            0.062845,            0.011571,            0.091532,           0.0045665,           0.0045665,           0.0045665
                 187,            0.048631,            0.053749,           0.0018696,            0.081363,             0.76905,              0.6098,             0.66191,             0.33269,            0.044686,            0.059399,           0.0098372,            0.090356,           0.0045275,           0.0045275,           0.0045275
                 188,            0.048086,            0.053009,           0.0017357,             0.08002,             0.68306,             0.66002,             0.67148,             0.32942,            0.044702,            0.061159,            0.010347,            0.088059,           0.0044886,           0.0044886,           0.0044886
                 189,            0.047118,            0.052259,            0.001748,            0.080424,             0.68331,             0.67445,              0.6646,             0.32375,             0.04375,            0.059315,           0.0095648,            0.087901,           0.0044499,           0.0044499,           0.0044499
                 190,            0.046644,            0.051278,           0.0018975,            0.080582,             0.69577,             0.64379,             0.65293,             0.32207,             0.04413,            0.060493,           0.0096245,            0.088637,           0.0044114,           0.0044114,           0.0044114
                 191,            0.047421,            0.054048,           0.0018459,            0.081158,             0.71912,             0.64336,             0.66969,             0.32809,            0.044141,            0.059806,           0.0093911,              0.0896,           0.0043731,           0.0043731,           0.0043731
                 192,            0.046849,            0.052691,           0.0019188,            0.079722,             0.72636,             0.65517,             0.67605,             0.32435,            0.045141,            0.059127,           0.0090476,            0.090615,           0.0043349,           0.0043349,           0.0043349
                 193,            0.047243,             0.05326,           0.0016875,            0.080007,             0.71302,             0.67107,             0.67135,             0.33985,            0.043525,            0.058463,           0.0086094,            0.089297,           0.0042969,           0.0042969,           0.0042969
                 194,            0.047296,            0.053995,           0.0017792,             0.08049,             0.71314,             0.65226,             0.67416,             0.33338,            0.044005,            0.058499,           0.0087741,            0.088364,           0.0042591,           0.0042591,           0.0042591
                 195,            0.047296,             0.05256,           0.0016288,            0.079847,             0.74735,             0.63542,             0.68961,             0.34121,            0.043762,             0.05895,           0.0087985,            0.087101,           0.0042215,           0.0042215,           0.0042215
                 196,            0.046096,            0.050789,           0.0017227,            0.078456,             0.72351,             0.65716,             0.68507,             0.34602,            0.044083,            0.059883,            0.009153,            0.086588,            0.004184,            0.004184,            0.004184
                 197,            0.046336,            0.052164,            0.001597,            0.079302,             0.68879,             0.64695,              0.6514,              0.3131,            0.045655,            0.060507,            0.011027,            0.089964,           0.0041468,           0.0041468,           0.0041468
                 198,            0.046305,            0.051338,           0.0016801,            0.079194,             0.71925,             0.65392,             0.67632,             0.34044,            0.044043,            0.058771,             0.01029,            0.088402,           0.0041098,           0.0041098,           0.0041098
                 199,            0.045887,            0.050694,           0.0016283,            0.077444,             0.73911,             0.64134,             0.68199,             0.34365,            0.044834,            0.059336,           0.0096063,            0.089146,            0.004073,            0.004073,            0.004073
                 200,            0.046278,            0.050548,           0.0016868,            0.077399,             0.71079,             0.63893,             0.67098,             0.33901,            0.044797,            0.061096,           0.0098611,            0.088096,           0.0040364,           0.0040364,           0.0040364
                 201,            0.045811,            0.050643,           0.0016134,             0.07755,             0.70487,             0.65738,             0.66026,             0.34083,            0.043706,            0.061255,            0.009388,            0.088451,               0.004,               0.004,               0.004
                 202,             0.04573,             0.04918,           0.0014768,            0.076233,             0.71156,              0.6548,             0.66561,             0.33473,            0.043393,            0.060134,           0.0090047,            0.089426,           0.0039638,           0.0039638,           0.0039638
                 203,            0.046241,            0.052093,           0.0017395,            0.077107,             0.71423,             0.63589,             0.65944,             0.33293,             0.04377,            0.060185,           0.0087842,            0.090161,           0.0039279,           0.0039279,           0.0039279
                 204,            0.044838,            0.052034,           0.0017475,            0.078783,             0.72116,             0.62871,             0.66256,             0.32601,            0.045195,            0.060109,           0.0083208,            0.089496,           0.0038922,           0.0038922,           0.0038922
                 205,            0.046003,            0.051382,           0.0017408,            0.078166,             0.69793,             0.65135,              0.6672,             0.32255,            0.045691,            0.060279,           0.0095514,            0.090819,           0.0038567,           0.0038567,           0.0038567
                 206,             0.04505,            0.051058,           0.0016374,            0.077465,             0.71054,             0.65538,             0.67022,             0.32649,            0.044613,            0.061063,           0.0095014,            0.089533,           0.0038214,           0.0038214,           0.0038214
                 207,            0.044851,            0.051872,           0.0013945,             0.07643,             0.72201,             0.66226,             0.68074,             0.34497,            0.044541,            0.058652,           0.0099659,            0.090798,           0.0037864,           0.0037864,           0.0037864
                 208,             0.04452,            0.050721,           0.0016325,            0.077048,             0.74996,             0.61457,              0.6815,             0.34237,            0.043283,            0.058304,            0.010023,            0.089169,           0.0037517,           0.0037517,           0.0037517
                 209,            0.045393,            0.050314,           0.0015655,            0.075345,             0.69949,             0.66375,             0.66847,             0.33407,            0.043492,            0.060453,            0.010841,            0.089301,           0.0037171,           0.0037171,           0.0037171
                 210,            0.043989,            0.051611,           0.0016707,            0.076646,             0.71789,             0.65657,             0.67857,             0.34175,            0.043472,            0.059699,            0.009933,            0.087724,           0.0036829,           0.0036829,           0.0036829
                 211,            0.044605,            0.052733,           0.0016407,            0.077081,             0.68814,             0.67261,             0.68452,              0.3443,            0.043497,            0.059887,           0.0096391,            0.089775,           0.0036489,           0.0036489,           0.0036489
                 212,            0.044776,            0.050354,           0.0014979,            0.076195,             0.68645,             0.69243,             0.68051,             0.33532,            0.043907,             0.05954,           0.0098946,            0.087557,           0.0036151,           0.0036151,           0.0036151
                 213,            0.044301,            0.050198,           0.0016649,            0.076535,             0.68301,             0.66896,             0.67399,             0.33795,            0.044375,            0.060433,           0.0097222,            0.089463,           0.0035816,           0.0035816,           0.0035816
                 214,            0.045248,            0.051221,           0.0016928,            0.076075,             0.69278,             0.66963,             0.67379,             0.32914,            0.043734,            0.059873,            0.010078,            0.090382,           0.0035484,           0.0035484,           0.0035484
                 215,            0.044558,            0.050977,           0.0015636,            0.074708,             0.69517,              0.6735,             0.66647,             0.31895,            0.043771,            0.060506,           0.0099272,             0.08859,           0.0035154,           0.0035154,           0.0035154
                 216,            0.044351,               0.052,           0.0017398,            0.077725,             0.73718,             0.63912,             0.67123,              0.3337,            0.043599,            0.059933,            0.010238,            0.087349,           0.0034827,           0.0034827,           0.0034827
                 217,            0.042971,            0.050196,           0.0015336,             0.07524,              0.6905,             0.68026,             0.68311,             0.33842,            0.044632,            0.060004,            0.010254,            0.088685,           0.0034503,           0.0034503,           0.0034503
                 218,            0.043623,            0.050072,           0.0015435,            0.074924,             0.74545,             0.62825,             0.67881,             0.34893,            0.043574,            0.061063,            0.010253,            0.088081,           0.0034182,           0.0034182,           0.0034182
                 219,            0.044017,            0.049606,           0.0014104,            0.074408,             0.73613,             0.62977,             0.68431,             0.34518,            0.043772,            0.060119,            0.010746,            0.087977,           0.0033863,           0.0033863,           0.0033863
                 220,            0.042623,            0.050483,           0.0015223,            0.074987,             0.69654,             0.65869,             0.66843,             0.33994,            0.043002,            0.059595,              0.0112,            0.087431,           0.0033548,           0.0033548,           0.0033548
                 221,            0.043376,            0.049764,           0.0014724,            0.074189,             0.72779,             0.63082,             0.68081,             0.35343,             0.04272,             0.05988,            0.010564,            0.086332,           0.0033235,           0.0033235,           0.0033235
                 222,             0.04303,            0.049995,           0.0015808,             0.07463,             0.67701,             0.68079,             0.68159,               0.356,            0.043363,             0.05924,            0.010201,            0.086283,           0.0032925,           0.0032925,           0.0032925
                 223,            0.043147,            0.049739,           0.0015153,             0.07512,             0.72023,             0.65183,             0.67776,             0.35113,            0.042821,            0.059964,           0.0093484,              0.0873,           0.0032618,           0.0032618,           0.0032618
                 224,            0.042812,             0.05145,           0.0016614,            0.074992,              0.6895,             0.67643,             0.67433,             0.34343,            0.044304,            0.060169,           0.0093098,            0.089013,           0.0032314,           0.0032314,           0.0032314
                 225,             0.04272,            0.048791,            0.001605,            0.073844,              0.6629,             0.70127,              0.6814,             0.34359,            0.044047,            0.059872,            0.008633,            0.089242,           0.0032013,           0.0032013,           0.0032013
                 226,            0.042609,            0.048407,           0.0013608,             0.07227,             0.67839,             0.66917,             0.67927,             0.33376,            0.044862,            0.060392,           0.0097861,            0.086866,           0.0031716,           0.0031716,           0.0031716
                 227,            0.042852,            0.050594,           0.0016155,            0.074585,             0.67522,             0.69694,             0.66766,             0.33261,            0.043742,             0.05911,            0.010726,            0.087771,           0.0031421,           0.0031421,           0.0031421
                 228,            0.041804,             0.05013,           0.0015523,             0.07381,             0.69657,             0.66155,             0.67166,             0.33885,            0.043832,            0.060899,            0.011207,             0.08794,            0.003113,            0.003113,            0.003113
                 229,            0.042575,             0.04857,           0.0015735,            0.072607,             0.69427,             0.66357,             0.67127,             0.34474,            0.044232,            0.060572,            0.010257,            0.087201,           0.0030841,           0.0030841,           0.0030841
                 230,            0.042394,            0.050599,           0.0017025,            0.076034,             0.70393,             0.65841,             0.68054,             0.35434,            0.043767,            0.060274,            0.010366,            0.087316,           0.0030556,           0.0030556,           0.0030556
                 231,            0.042065,            0.048778,           0.0014943,            0.073144,             0.67809,             0.69639,             0.68964,              0.3574,            0.043005,            0.059434,            0.010943,            0.086635,           0.0030274,           0.0030274,           0.0030274
                 232,            0.041844,            0.048262,           0.0016957,            0.073532,             0.71406,             0.66284,             0.68631,             0.35656,            0.043102,            0.060936,            0.009882,            0.086797,           0.0029996,           0.0029996,           0.0029996
                 233,             0.04229,            0.050021,           0.0014675,            0.073423,             0.70152,             0.68373,             0.67908,             0.34893,            0.042511,            0.061041,           0.0095281,             0.08841,            0.002972,            0.002972,            0.002972
                 234,            0.041843,            0.049544,           0.0013951,            0.072704,             0.68607,             0.67735,             0.66956,             0.34497,            0.042998,             0.06059,           0.0093264,            0.087572,           0.0029448,           0.0029448,           0.0029448
                 235,            0.042083,            0.049671,            0.001545,             0.07385,             0.70501,             0.66926,             0.66271,              0.3346,            0.042771,            0.060602,           0.0098428,            0.087495,           0.0029179,           0.0029179,           0.0029179
                 236,            0.041997,            0.047957,           0.0013743,            0.071751,             0.74107,             0.63113,             0.67553,             0.34285,            0.043288,            0.060782,            0.010155,            0.086734,           0.0028914,           0.0028914,           0.0028914
                 237,            0.041635,            0.049505,           0.0014537,             0.07219,             0.69569,             0.64996,             0.67321,             0.34413,            0.043499,            0.061073,           0.0097941,            0.087493,           0.0028652,           0.0028652,           0.0028652
                 238,            0.041141,            0.048776,           0.0014992,            0.073039,             0.70856,              0.6514,             0.66827,             0.34121,            0.044171,            0.062386,            0.010511,            0.087775,           0.0028394,           0.0028394,           0.0028394
                 239,            0.042223,             0.05109,           0.0016329,            0.074591,             0.70639,             0.68134,             0.66991,             0.34081,              0.0429,            0.061008,           0.0096975,            0.087379,           0.0028139,           0.0028139,           0.0028139
                 240,            0.041632,            0.049038,           0.0013924,            0.072085,             0.70625,             0.66762,             0.66616,             0.34838,             0.04311,            0.060301,             0.01071,            0.087606,           0.0027887,           0.0027887,           0.0027887
                 241,            0.040894,            0.049393,           0.0014687,            0.072519,             0.74534,             0.65546,             0.68193,             0.35265,             0.04287,            0.061792,            0.010501,            0.087097,           0.0027639,           0.0027639,           0.0027639
                 242,             0.04104,            0.049994,           0.0014222,            0.071775,             0.74934,             0.63333,             0.68465,             0.35364,            0.043446,            0.062041,           0.0091324,            0.087827,           0.0027395,           0.0027395,           0.0027395
                 243,             0.04067,            0.048617,           0.0015896,            0.073879,             0.72426,             0.65219,             0.68688,             0.35551,            0.042875,            0.061412,           0.0087802,            0.088699,           0.0027154,           0.0027154,           0.0027154
                 244,             0.04033,            0.048502,           0.0013221,            0.071839,             0.73091,             0.65141,             0.68855,             0.35446,             0.04258,            0.060389,           0.0098206,            0.088886,           0.0026917,           0.0026917,           0.0026917
                 245,            0.041418,            0.048698,           0.0013587,            0.071555,             0.70853,             0.65549,             0.68475,             0.35048,            0.042815,            0.061154,            0.010491,            0.089768,           0.0026683,           0.0026683,           0.0026683
                 246,            0.040206,            0.048734,           0.0014847,             0.07174,             0.72252,             0.65887,             0.68061,             0.35371,            0.043423,            0.062386,           0.0099741,            0.088815,           0.0026453,           0.0026453,           0.0026453
                 247,            0.040014,            0.049483,           0.0014949,            0.071301,             0.71636,             0.62368,             0.65862,             0.33876,            0.043903,            0.063181,            0.011691,            0.091952,           0.0026227,           0.0026227,           0.0026227
                 248,             0.04104,            0.048541,            0.001238,            0.070661,             0.70066,             0.64277,             0.66612,             0.33329,            0.044476,             0.06405,            0.010051,            0.091932,           0.0026004,           0.0026004,           0.0026004
                 249,            0.040353,            0.048035,           0.0014523,            0.071586,             0.71072,             0.64123,             0.66806,             0.33108,            0.044381,            0.063009,           0.0098822,            0.091624,           0.0025785,           0.0025785,           0.0025785
                 250,            0.039594,            0.050104,           0.0015625,            0.072044,             0.71425,             0.63527,             0.67762,              0.3457,            0.043623,            0.062295,            0.010448,            0.089875,            0.002557,            0.002557,            0.002557
                 251,            0.039523,            0.048118,           0.0014301,            0.071137,              0.7135,             0.63858,             0.67872,             0.35051,            0.043698,            0.062644,            0.010774,            0.088022,           0.0025359,           0.0025359,           0.0025359
                 252,            0.040301,            0.049825,           0.0015549,            0.072648,             0.68938,             0.67768,             0.68211,             0.35358,            0.043588,            0.062242,           0.0098279,            0.089526,           0.0025151,           0.0025151,           0.0025151
                 253,            0.039519,            0.048217,           0.0014905,            0.071361,             0.69986,             0.66329,             0.67372,             0.34681,            0.043098,            0.062612,             0.01028,            0.090648,           0.0024948,           0.0024948,           0.0024948
                 254,            0.038884,            0.048359,           0.0013734,            0.070706,             0.71603,             0.64101,              0.6712,             0.34219,            0.043015,            0.062764,            0.010041,            0.088795,           0.0024748,           0.0024748,           0.0024748
                 255,            0.040401,            0.046189,            0.001396,             0.07094,             0.70865,             0.63646,             0.66999,             0.34568,            0.043337,            0.062375,            0.010383,            0.086773,           0.0024552,           0.0024552,           0.0024552
                 256,            0.039483,            0.048491,            0.001447,            0.071995,             0.73407,                0.64,             0.68546,             0.35535,            0.043508,             0.06286,            0.010813,            0.086282,            0.002436,            0.002436,            0.002436
                 257,            0.039465,            0.047741,           0.0013245,             0.07007,             0.72434,             0.64787,               0.687,               0.355,            0.043135,            0.063245,            0.010985,            0.087196,           0.0024172,           0.0024172,           0.0024172
                 258,            0.039827,            0.047225,           0.0015057,            0.071228,             0.72398,             0.66237,             0.69315,             0.35552,            0.043544,             0.06242,            0.010957,            0.087866,           0.0023987,           0.0023987,           0.0023987
                 259,            0.038905,            0.048907,           0.0014527,            0.071256,             0.69063,             0.67606,             0.68345,             0.34442,            0.043803,            0.062042,            0.011197,            0.087487,           0.0023807,           0.0023807,           0.0023807
                 260,            0.039272,            0.048167,           0.0014924,            0.070906,             0.69918,             0.67336,             0.68851,             0.35368,            0.044056,            0.062176,            0.010808,              0.0874,           0.0023631,           0.0023631,           0.0023631
                 261,            0.039587,            0.049576,           0.0014453,            0.071384,             0.73262,             0.64541,             0.69256,             0.35757,            0.043804,            0.062505,            0.010192,            0.090621,           0.0023458,           0.0023458,           0.0023458
                 262,            0.038534,             0.04714,           0.0016347,            0.071497,              0.7548,             0.63704,             0.68872,             0.36111,            0.043657,            0.062545,            0.010515,            0.089352,            0.002329,            0.002329,            0.002329
                 263,            0.039337,            0.049041,           0.0015543,            0.071404,             0.72472,             0.64218,             0.68623,             0.35265,            0.043655,            0.062887,            0.010064,            0.089446,           0.0023125,           0.0023125,           0.0023125
                 264,            0.039143,            0.049309,           0.0014644,            0.071667,             0.73241,              0.6435,             0.68522,             0.35228,            0.044076,            0.063217,            0.010337,            0.087197,           0.0022965,           0.0022965,           0.0022965
                 265,            0.039199,            0.049079,           0.0015805,            0.072545,             0.72909,             0.66215,             0.69077,             0.35196,            0.043771,              0.0629,            0.010457,            0.087816,           0.0022809,           0.0022809,           0.0022809
                 266,            0.038629,            0.046743,           0.0015468,            0.070804,             0.71098,              0.6604,             0.68465,             0.35411,            0.043675,            0.063917,            0.010291,            0.091319,           0.0022657,           0.0022657,           0.0022657
                 267,             0.03852,            0.046214,           0.0013667,            0.069251,             0.69175,             0.66424,             0.68205,             0.35999,            0.043227,            0.063488,             0.01037,            0.088794,           0.0022509,           0.0022509,           0.0022509
                 268,            0.038406,             0.04758,           0.0014609,            0.070724,             0.67341,             0.67602,             0.68042,             0.35542,            0.043105,            0.062585,            0.010637,            0.089628,           0.0022365,           0.0022365,           0.0022365
                 269,            0.038855,             0.04783,           0.0014912,            0.070456,             0.71525,             0.63998,             0.68486,             0.35596,            0.043873,            0.063465,            0.010555,            0.089254,           0.0022225,           0.0022225,           0.0022225
                 270,            0.038908,            0.047806,           0.0014422,            0.070375,             0.71539,             0.65448,             0.68002,              0.3467,            0.044251,            0.064528,            0.010597,            0.089881,           0.0022089,           0.0022089,           0.0022089
                 271,            0.037504,            0.045102,           0.0012081,            0.068416,             0.72201,             0.65642,             0.67714,             0.34194,            0.043998,            0.063383,            0.010327,             0.09115,           0.0021958,           0.0021958,           0.0021958
                 272,            0.037943,            0.045677,           0.0012549,            0.069366,             0.71283,              0.6608,             0.68029,             0.35318,            0.043413,            0.063196,            0.009876,            0.088635,            0.002183,            0.002183,            0.002183
                 273,            0.038523,            0.048043,            0.001328,            0.069828,             0.71217,             0.65263,             0.67635,             0.34647,            0.043626,            0.062862,           0.0098795,            0.087538,           0.0021707,           0.0021707,           0.0021707
                 274,            0.037927,            0.047269,            0.001497,            0.070926,             0.67662,             0.68885,             0.68271,              0.3492,            0.043331,            0.061867,            0.009794,             0.08821,           0.0021588,           0.0021588,           0.0021588
                 275,            0.038003,            0.047173,           0.0013411,            0.069565,             0.74841,             0.61592,             0.67436,             0.34563,            0.043246,            0.061469,            0.010618,            0.089322,           0.0021473,           0.0021473,           0.0021473
                 276,            0.037683,             0.04743,           0.0015319,            0.070687,             0.73686,             0.63558,             0.68033,             0.34864,            0.043135,            0.062608,            0.010475,            0.088035,           0.0021363,           0.0021363,           0.0021363
                 277,            0.038012,            0.048144,           0.0016158,            0.069863,             0.69903,             0.66413,             0.68053,              0.3471,            0.043588,            0.063552,            0.011122,            0.087894,           0.0021257,           0.0021257,           0.0021257
                 278,            0.038926,            0.047693,           0.0013004,            0.069284,             0.68694,             0.67294,             0.67527,             0.34723,             0.04358,            0.063483,            0.010781,            0.087537,           0.0021155,           0.0021155,           0.0021155
                 279,             0.03834,            0.047902,           0.0013489,            0.070202,             0.72237,             0.64943,              0.6833,             0.35575,            0.043289,            0.062734,            0.010875,            0.087803,           0.0021057,           0.0021057,           0.0021057
                 280,            0.037708,            0.046186,           0.0013108,            0.068767,             0.72394,             0.67186,              0.6853,             0.35774,            0.043368,            0.062856,            0.010475,            0.086961,           0.0020963,           0.0020963,           0.0020963
