               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                 275,            0.037204,            0.044329,           0.0011624,            0.068622,             0.69372,             0.66949,             0.67275,             0.35523,            0.047112,            0.056259,            0.015417,            0.095499,           0.0021473,           0.0021473,           0.0021473
                 276,            0.035731,            0.044384,           0.0011914,            0.067629,             0.71054,             0.64943,             0.67325,             0.34813,            0.047597,            0.056586,            0.017885,            0.094114,           0.0021363,           0.0021363,           0.0021363
                 277,            0.037244,            0.046876,           0.0012369,            0.068767,             0.70824,             0.66295,             0.67528,             0.34482,            0.047048,            0.055796,            0.018364,            0.092677,           0.0021257,           0.0021257,           0.0021257
                 278,             0.03518,            0.045489,           0.0011702,            0.069259,             0.72851,             0.62071,             0.67056,              0.3499,            0.047106,            0.055515,            0.019935,             0.09206,           0.0021155,           0.0021155,           0.0021155
                 279,             0.03597,            0.043243,           0.0011088,            0.067382,             0.72883,             0.65885,             0.68547,             0.35816,            0.047217,            0.055517,            0.018316,            0.091528,           0.0021057,           0.0021057,           0.0021057
                 280,            0.035867,            0.044588,           0.0011285,            0.068424,             0.75135,             0.64828,             0.69188,             0.36024,            0.046867,            0.055974,            0.017969,            0.090146,           0.0020963,           0.0020963,           0.0020963
                 281,            0.036701,            0.044151,           0.0011365,            0.067597,             0.75417,             0.63287,             0.69018,             0.36016,            0.047397,            0.055565,            0.018078,            0.088962,           0.0020874,           0.0020874,           0.0020874
                 282,            0.035614,            0.045107,           0.0010532,            0.068563,             0.75356,             0.63668,             0.68735,             0.36055,             0.04746,            0.054756,            0.017772,            0.087242,           0.0020789,           0.0020789,           0.0020789
                 283,            0.035187,            0.043117,           0.0010664,            0.067376,             0.69291,              0.6846,             0.68243,             0.35946,            0.047152,            0.054905,            0.018513,              0.0885,           0.0020709,           0.0020709,           0.0020709
                 284,            0.035725,            0.043163,           0.0010488,            0.066398,             0.71535,             0.66754,             0.67883,             0.35765,            0.047057,            0.054687,            0.019658,            0.091152,           0.0020632,           0.0020632,           0.0020632
                 285,            0.035211,            0.043479,           0.0011478,            0.067282,             0.72713,             0.65609,             0.67107,             0.35748,            0.046832,            0.054465,            0.020376,            0.092851,            0.002056,            0.002056,            0.002056
                 286,            0.035882,            0.044211,           0.0010782,            0.067599,             0.74068,             0.65095,             0.68208,             0.35975,            0.046091,            0.054831,            0.020841,            0.093027,           0.0020492,           0.0020492,           0.0020492
                 287,            0.035555,            0.042449,          0.00099985,            0.066552,             0.74697,             0.65118,               0.681,             0.35803,            0.044648,              0.0549,            0.018454,             0.09005,           0.0020429,           0.0020429,           0.0020429
                 288,            0.036042,             0.04397,           0.0011855,            0.067848,             0.73801,              0.6462,             0.68381,             0.35576,            0.044878,            0.054822,            0.015864,            0.090497,            0.002037,            0.002037,            0.002037
                 289,            0.035475,             0.04389,           0.0011628,            0.066954,             0.74884,              0.6428,             0.67817,             0.35593,            0.044848,            0.055587,            0.014582,            0.091877,           0.0020315,           0.0020315,           0.0020315
                 290,            0.036189,            0.045484,           0.0011636,             0.06816,             0.75156,             0.63844,             0.68036,             0.35703,            0.044139,            0.056347,            0.017429,            0.089188,           0.0020265,           0.0020265,           0.0020265
                 291,            0.035386,            0.044692,           0.0010462,            0.067719,             0.74587,             0.64798,             0.67826,             0.35653,             0.04445,            0.056181,            0.020303,             0.08794,           0.0020219,           0.0020219,           0.0020219
                 292,            0.035457,            0.043664,           0.0010852,            0.067405,             0.76584,             0.62911,             0.68029,             0.35656,            0.045487,            0.055709,            0.015272,            0.087849,           0.0020178,           0.0020178,           0.0020178
                 293,            0.035516,            0.042988,           0.0010152,            0.066833,              0.7654,             0.64025,             0.68372,             0.36091,            0.045934,            0.055465,            0.016914,            0.086823,            0.002014,            0.002014,            0.002014
                 294,            0.035311,            0.043886,           0.0010632,            0.066418,             0.71878,             0.67257,              0.6902,             0.36531,            0.046996,            0.055037,            0.017815,            0.087844,           0.0020107,           0.0020107,           0.0020107
                 295,            0.035454,            0.043649,           0.0011527,            0.067646,             0.72956,             0.65897,             0.68982,             0.37169,            0.047622,            0.055656,            0.020874,            0.088472,           0.0020079,           0.0020079,           0.0020079
                 296,            0.035622,            0.042857,           0.0010513,            0.066483,             0.71594,             0.66329,             0.68685,             0.36864,            0.046964,            0.056036,            0.019643,             0.08839,           0.0020055,           0.0020055,           0.0020055
                 297,            0.035424,             0.04397,           0.0010887,            0.067362,             0.73916,             0.65272,             0.68988,             0.37338,            0.047085,            0.056354,            0.017197,            0.089184,           0.0020035,           0.0020035,           0.0020035
                 298,            0.034814,            0.041878,           0.0010419,             0.06617,             0.71189,             0.68175,             0.68887,             0.36754,            0.047382,            0.057273,            0.018712,            0.087271,            0.002002,            0.002002,            0.002002
                 299,            0.035462,            0.043839,           0.0012259,            0.066577,             0.72555,             0.67246,             0.68978,             0.35976,            0.048192,            0.057908,            0.018083,            0.087292,           0.0020009,           0.0020009,           0.0020009
