               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                 140,             0.05792,            0.059973,           0.0034155,             0.10065,             0.67869,             0.58343,             0.61141,             0.25992,            0.050697,            0.055906,            0.010629,             0.10048,           0.0064597,           0.0064597,           0.0064597
                 141,            0.057437,            0.060281,           0.0029999,             0.10043,             0.64937,             0.61459,             0.56887,             0.25692,            0.051177,            0.056672,            0.011979,            0.091241,           0.0064181,           0.0064181,           0.0064181
                 142,            0.057982,            0.061839,           0.0034215,             0.10193,             0.62649,             0.58513,             0.55254,             0.25124,            0.053412,            0.056769,            0.011187,            0.092631,           0.0063764,           0.0063764,           0.0063764
                 143,            0.057025,            0.062406,           0.0030957,             0.10063,             0.70248,             0.57331,             0.61359,             0.27505,            0.052689,            0.057359,           0.0095654,            0.095063,           0.0063347,           0.0063347,           0.0063347
                 144,            0.057852,            0.061012,           0.0030402,            0.099661,             0.69948,             0.59104,             0.60879,             0.26656,            0.050696,            0.055843,            0.010646,            0.097984,            0.006293,            0.006293,            0.006293
                 145,            0.056001,            0.060125,           0.0030603,            0.099323,             0.65523,             0.62034,             0.62034,             0.28173,            0.051349,             0.05732,           0.0081731,            0.097477,           0.0062512,           0.0062512,           0.0062512
                 146,            0.056074,            0.061649,           0.0029321,            0.099008,             0.65062,             0.59846,             0.58035,             0.23641,            0.050515,            0.057797,            0.010241,            0.094644,           0.0062093,           0.0062093,           0.0062093
                 147,            0.057176,            0.060884,           0.0030617,            0.098538,             0.67779,             0.61237,             0.64008,             0.28816,            0.048168,            0.057195,           0.0089131,            0.092089,           0.0061675,           0.0061675,           0.0061675
                 148,            0.056412,            0.059112,           0.0030994,            0.099164,             0.64554,             0.60492,             0.59331,             0.26371,            0.048043,            0.056744,           0.0095995,            0.098132,           0.0061256,           0.0061256,           0.0061256
                 149,            0.055855,             0.06234,           0.0033331,             0.10049,             0.69122,             0.60956,             0.58512,             0.25178,            0.050515,             0.05749,           0.0094175,            0.096739,           0.0060838,           0.0060838,           0.0060838
                 150,            0.056012,            0.060929,           0.0030343,            0.098113,             0.65594,             0.62933,             0.61213,             0.28924,            0.047392,            0.055533,           0.0094095,            0.093003,           0.0060419,           0.0060419,           0.0060419
                 151,            0.057721,            0.060525,           0.0030921,            0.097956,             0.66261,             0.63822,             0.63016,             0.27169,            0.049886,            0.055612,           0.0086531,            0.096719,               0.006,               0.006,               0.006
                 152,            0.055616,            0.063715,           0.0032198,            0.099321,             0.66105,             0.60921,             0.60024,             0.27661,            0.051927,            0.056442,           0.0093636,            0.094202,           0.0059581,           0.0059581,           0.0059581
                 153,            0.055633,            0.062372,           0.0031426,            0.099037,             0.67588,             0.56241,             0.58052,             0.25855,            0.049176,            0.058356,            0.014127,            0.097432,           0.0059162,           0.0059162,           0.0059162
                 154,            0.055599,            0.060346,           0.0032302,            0.098258,             0.61381,             0.63627,             0.59823,              0.2683,            0.048971,            0.057425,           0.0093449,            0.095936,           0.0058744,           0.0058744,           0.0058744
                 155,            0.054645,            0.062509,           0.0033763,            0.098804,             0.67356,             0.64137,             0.60915,             0.27774,            0.049469,            0.056779,           0.0072245,            0.093373,           0.0058325,           0.0058325,           0.0058325
                 156,            0.056654,            0.062181,           0.0029718,            0.097737,             0.69789,             0.59556,              0.6028,             0.28715,             0.04735,            0.059641,           0.0089889,            0.092804,           0.0057907,           0.0057907,           0.0057907
                 157,            0.056178,            0.062684,           0.0031225,            0.098623,             0.69211,             0.57509,             0.59301,             0.26798,            0.047817,            0.058601,            0.010693,            0.095749,           0.0057488,           0.0057488,           0.0057488
                 158,            0.054232,            0.060635,           0.0031311,            0.097917,             0.63576,             0.63615,             0.59867,             0.26611,            0.047567,             0.05741,           0.0098154,            0.094301,            0.005707,            0.005707,            0.005707
                 159,            0.055205,            0.061242,           0.0028765,            0.097527,              0.6179,             0.65045,             0.62662,             0.29467,            0.047288,             0.05774,            0.010143,            0.094417,           0.0056653,           0.0056653,           0.0056653
                 160,            0.054171,            0.060226,           0.0029619,            0.097469,             0.66647,             0.58658,             0.59988,              0.2795,            0.047356,            0.057695,            0.010365,            0.094156,           0.0056236,           0.0056236,           0.0056236
                 161,            0.054697,               0.062,           0.0029663,            0.096537,             0.65537,             0.62793,             0.61224,             0.26671,            0.049997,            0.057563,           0.0098796,            0.093026,           0.0055819,           0.0055819,           0.0055819
                 162,            0.055075,            0.061858,           0.0028158,            0.096138,             0.71149,              0.5745,             0.59407,             0.26232,            0.049905,            0.060045,            0.014271,            0.095338,           0.0055403,           0.0055403,           0.0055403
                 163,            0.054782,            0.060797,           0.0026817,            0.096821,              0.6603,             0.59662,             0.60127,              0.2816,            0.047539,            0.057699,            0.010283,            0.093482,           0.0054987,           0.0054987,           0.0054987
                 164,            0.054146,            0.060011,           0.0029007,            0.096038,               0.653,             0.58976,             0.56188,             0.26918,            0.047622,            0.059146,            0.010314,            0.094646,           0.0054571,           0.0054571,           0.0054571
                 165,            0.054088,            0.057002,           0.0024853,            0.094011,             0.70071,             0.60527,             0.60995,             0.24477,            0.051886,            0.057285,           0.0091426,            0.093753,           0.0054157,           0.0054157,           0.0054157
                 166,            0.054227,            0.062732,           0.0030265,            0.096671,              0.6502,             0.65352,             0.62752,             0.29822,            0.047727,            0.057401,            0.010248,             0.09207,           0.0053743,           0.0053743,           0.0053743
                 167,            0.053826,             0.05953,           0.0029165,            0.095928,             0.68327,             0.62838,             0.62923,             0.29073,            0.049299,            0.056883,           0.0082121,            0.092798,           0.0053329,           0.0053329,           0.0053329
                 168,            0.054558,            0.060446,           0.0028001,            0.095529,             0.69005,             0.61769,             0.61545,             0.29479,            0.047976,             0.05914,           0.0096261,            0.091116,           0.0052917,           0.0052917,           0.0052917
                 169,            0.052351,            0.058993,           0.0027551,            0.095276,             0.68922,             0.59821,             0.60301,             0.28763,            0.050083,            0.058129,           0.0093443,            0.091343,           0.0052505,           0.0052505,           0.0052505
                 170,            0.053551,            0.060669,           0.0029327,             0.09599,             0.66557,             0.60362,              0.5986,             0.28231,            0.047532,             0.05766,            0.010841,            0.095119,           0.0052094,           0.0052094,           0.0052094
                 171,            0.054122,            0.059517,           0.0030862,            0.095408,             0.68686,             0.61505,             0.62215,             0.30248,            0.046618,            0.057014,           0.0096703,            0.092957,           0.0051684,           0.0051684,           0.0051684
                 172,            0.053432,            0.059198,           0.0026141,            0.094815,              0.7033,             0.61792,             0.62348,               0.286,            0.048308,             0.05884,           0.0082124,            0.092393,           0.0051274,           0.0051274,           0.0051274
                 173,             0.05327,            0.062573,           0.0028927,            0.096855,               0.681,             0.63342,             0.62616,             0.29854,            0.048431,            0.057661,           0.0087961,            0.090504,           0.0050866,           0.0050866,           0.0050866
                 174,            0.052626,            0.060209,           0.0025271,            0.093361,             0.64837,             0.62581,             0.60736,             0.27495,            0.049216,            0.056879,           0.0092501,            0.092664,           0.0050459,           0.0050459,           0.0050459
                 175,            0.052935,            0.060111,           0.0025472,            0.094297,             0.65519,             0.58664,             0.58939,             0.27236,            0.049225,            0.059816,            0.009528,            0.092805,           0.0050052,           0.0050052,           0.0050052
                 176,            0.053255,            0.058585,           0.0028155,            0.094379,             0.65817,             0.62236,             0.63147,             0.28505,            0.048483,            0.059286,            0.009514,            0.093224,           0.0049647,           0.0049647,           0.0049647
                 177,            0.052015,            0.056912,            0.002814,            0.093579,             0.70792,             0.57013,             0.62812,             0.29497,            0.047787,            0.058626,           0.0090125,            0.091965,           0.0049243,           0.0049243,           0.0049243
                 178,            0.053136,            0.059537,           0.0024878,            0.094355,             0.70227,             0.59336,             0.60801,             0.27756,            0.048437,            0.058518,            0.012411,            0.092195,            0.004884,            0.004884,            0.004884
                 179,             0.05198,            0.059786,           0.0028799,            0.094648,             0.64255,             0.61616,             0.62316,             0.29519,            0.047819,            0.058202,            0.010948,            0.091346,           0.0048439,           0.0048439,           0.0048439
                 180,            0.052742,            0.061012,           0.0027972,            0.093262,             0.67621,             0.61786,             0.63359,             0.29349,            0.049818,            0.058377,           0.0088991,            0.092894,           0.0048038,           0.0048038,           0.0048038
                 181,            0.051971,            0.059977,           0.0026172,             0.09385,             0.64392,             0.62185,              0.6268,             0.29752,            0.046732,            0.060818,           0.0083433,            0.093013,           0.0047639,           0.0047639,           0.0047639
                 182,            0.051994,             0.05786,           0.0026386,            0.092969,             0.69817,             0.61259,             0.63057,             0.30662,            0.046371,             0.05853,           0.0091749,             0.09303,           0.0047242,           0.0047242,           0.0047242
                 183,            0.052541,            0.057219,           0.0025672,            0.093296,             0.69721,             0.59753,             0.62956,             0.30072,            0.047325,            0.060124,            0.010483,            0.094038,           0.0046845,           0.0046845,           0.0046845
                 184,             0.05228,            0.060591,           0.0027544,            0.092737,             0.67203,             0.60983,             0.61533,             0.29489,            0.046894,             0.05939,           0.0097968,            0.092377,            0.004645,            0.004645,            0.004645
                 185,            0.051908,            0.059456,           0.0026506,            0.091735,             0.68907,             0.59475,             0.62472,             0.29669,            0.047955,            0.060871,            0.010418,            0.090077,           0.0046057,           0.0046057,           0.0046057
                 186,            0.050647,            0.058724,           0.0025546,            0.092562,             0.66106,             0.62816,             0.63853,             0.30906,            0.047906,            0.058809,           0.0087711,            0.091583,           0.0045665,           0.0045665,           0.0045665
                 187,            0.051484,            0.059723,            0.002429,             0.09287,             0.59612,              0.6573,             0.63238,             0.28809,             0.04803,            0.057984,           0.0096225,            0.091307,           0.0045275,           0.0045275,           0.0045275
                 188,            0.051393,            0.057672,           0.0025883,             0.09223,             0.67791,             0.56499,             0.60906,             0.28143,            0.047582,             0.05985,           0.0096517,            0.093237,           0.0044886,           0.0044886,           0.0044886
                 189,            0.050189,            0.058582,           0.0024222,            0.090441,             0.66545,             0.62431,             0.63875,             0.30759,            0.045604,            0.059335,           0.0095279,            0.093722,           0.0044499,           0.0044499,           0.0044499
                 190,            0.050131,            0.059399,           0.0024373,            0.092442,             0.68818,             0.59733,             0.62948,              0.3042,            0.046889,            0.057839,           0.0096224,            0.093917,           0.0044114,           0.0044114,           0.0044114
                 191,            0.051384,            0.059533,            0.002489,            0.091264,             0.64444,             0.61594,              0.6193,             0.29452,            0.048253,            0.061106,           0.0099282,            0.090849,           0.0043731,           0.0043731,           0.0043731
                 192,            0.050353,            0.057779,           0.0026695,            0.090671,             0.59412,              0.6301,             0.60445,             0.29854,            0.046827,            0.064095,             0.01098,            0.091098,           0.0043349,           0.0043349,           0.0043349
                 193,             0.05048,             0.05841,           0.0024823,            0.090971,             0.63596,             0.60922,             0.60046,             0.30308,            0.045507,            0.058139,            0.010689,            0.089871,           0.0042969,           0.0042969,           0.0042969
                 194,            0.050452,            0.059894,           0.0026204,            0.091848,             0.67378,             0.58267,             0.59895,             0.29105,            0.046148,             0.05834,            0.011451,            0.092277,           0.0042591,           0.0042591,           0.0042591
                 195,            0.050082,            0.059126,            0.002536,            0.092103,             0.66634,             0.63708,              0.6276,              0.3034,             0.04629,            0.059376,           0.0094155,            0.091803,           0.0042215,           0.0042215,           0.0042215
                 196,            0.050657,            0.061038,           0.0027455,            0.092632,             0.62764,             0.67433,             0.63203,             0.30115,            0.046566,            0.060137,           0.0089036,            0.091851,            0.004184,            0.004184,            0.004184
                 197,            0.049106,             0.05453,           0.0023234,            0.089395,             0.64548,             0.62709,             0.62795,               0.305,            0.045963,            0.059487,            0.010591,            0.090033,           0.0041468,           0.0041468,           0.0041468
                 198,             0.04915,            0.059378,           0.0028132,            0.092906,             0.67426,             0.58011,             0.60469,             0.29652,            0.046386,            0.058578,            0.010729,            0.091319,           0.0041098,           0.0041098,           0.0041098
                 199,            0.049451,            0.060255,           0.0026905,            0.091547,             0.69056,             0.63952,             0.64671,             0.29734,            0.046522,             0.05769,             0.01025,             0.09231,            0.004073,            0.004073,            0.004073
                 200,            0.049565,            0.057833,            0.002419,            0.090667,             0.66805,              0.6189,             0.64352,             0.31458,            0.046313,            0.057374,             0.01219,            0.091409,           0.0040364,           0.0040364,           0.0040364
                 201,            0.050567,            0.056611,           0.0023362,            0.089684,              0.6761,             0.62573,             0.63727,             0.30708,            0.046484,            0.058174,             0.01078,            0.091474,               0.004,               0.004,               0.004
                 202,            0.049666,            0.058535,           0.0023419,            0.090938,             0.64334,             0.64643,             0.62443,             0.28107,            0.047752,            0.058637,           0.0093406,             0.09103,           0.0039638,           0.0039638,           0.0039638
                 203,            0.049211,            0.058341,           0.0023134,             0.09053,             0.67838,             0.61942,             0.62628,             0.30728,             0.04548,            0.059444,            0.010159,            0.088746,           0.0039279,           0.0039279,           0.0039279
                 204,            0.047993,            0.058315,           0.0024563,            0.089456,             0.68344,             0.58301,             0.62035,             0.30121,            0.045262,            0.060808,            0.010114,            0.091484,           0.0038922,           0.0038922,           0.0038922
                 205,            0.048452,            0.056508,           0.0024778,            0.091104,             0.70389,              0.6032,             0.62885,             0.29444,            0.046134,             0.05952,            0.009618,            0.090794,           0.0038567,           0.0038567,           0.0038567
                 206,            0.048266,            0.057731,           0.0025207,            0.089178,             0.68323,             0.59977,             0.62153,             0.29867,            0.045655,            0.060484,           0.0091232,            0.091381,           0.0038214,           0.0038214,           0.0038214
                 207,            0.049092,            0.057394,           0.0025488,            0.089198,             0.62643,             0.61475,             0.61031,             0.29003,            0.048588,            0.061664,            0.010496,             0.08923,           0.0037864,           0.0037864,           0.0037864
                 208,            0.048507,            0.057627,           0.0025201,            0.090454,             0.68076,             0.60158,             0.63182,             0.30181,            0.047159,            0.060651,             0.01024,            0.091659,           0.0037517,           0.0037517,           0.0037517
                 209,            0.049407,            0.058475,           0.0023705,            0.088288,             0.67652,             0.55909,             0.60391,             0.28601,            0.047695,            0.059568,            0.012744,            0.089523,           0.0037171,           0.0037171,           0.0037171
                 210,            0.048231,            0.056107,           0.0022238,            0.088587,             0.62571,             0.60473,             0.59093,             0.28317,            0.046879,            0.060164,            0.011981,            0.091405,           0.0036829,           0.0036829,           0.0036829
                 211,            0.048446,             0.05701,           0.0023058,             0.08823,             0.65566,             0.61075,             0.61249,             0.29938,            0.045895,            0.060904,           0.0095157,            0.091006,           0.0036489,           0.0036489,           0.0036489
                 212,            0.048091,            0.059136,           0.0025342,            0.088941,             0.60776,             0.63952,             0.60881,             0.29685,            0.046009,            0.059424,            0.010352,            0.090676,           0.0036151,           0.0036151,           0.0036151
                 213,            0.048049,            0.057984,           0.0025044,            0.089899,             0.66572,             0.60844,             0.62846,             0.30018,            0.046031,            0.059852,            0.010092,             0.09093,           0.0035816,           0.0035816,           0.0035816
                 214,            0.047592,             0.05806,            0.002344,            0.088782,             0.64905,             0.64689,              0.6442,             0.32405,            0.045429,            0.059918,           0.0091358,            0.090846,           0.0035484,           0.0035484,           0.0035484
                 215,             0.04815,            0.055997,           0.0022878,            0.087812,             0.69669,             0.59652,             0.62729,             0.30862,            0.047694,            0.060762,           0.0095774,            0.090114,           0.0035154,           0.0035154,           0.0035154
                 216,            0.047539,            0.056115,           0.0023847,            0.088461,             0.60462,             0.64919,             0.61328,             0.29685,            0.046119,            0.059321,           0.0096543,            0.090333,           0.0034827,           0.0034827,           0.0034827
                 217,            0.047202,            0.057272,           0.0022548,            0.087998,              0.6452,             0.64339,               0.636,             0.31381,            0.044701,            0.058644,            0.010726,            0.090083,           0.0034503,           0.0034503,           0.0034503
                 218,            0.047767,            0.059245,           0.0025454,            0.089473,             0.67512,             0.59543,             0.63064,             0.31894,            0.045579,            0.060459,           0.0097164,            0.089114,           0.0034182,           0.0034182,           0.0034182
                 219,            0.047403,            0.055616,           0.0020978,            0.086806,             0.60199,             0.60348,             0.59979,             0.30266,            0.045656,            0.061142,            0.010562,            0.089226,           0.0033863,           0.0033863,           0.0033863
                 220,            0.047746,            0.055922,           0.0018841,            0.086212,             0.64374,              0.6361,             0.63717,             0.30841,            0.046513,            0.059672,            0.010601,            0.089713,           0.0033548,           0.0033548,           0.0033548
                 221,            0.046586,             0.05705,           0.0022746,            0.086952,             0.66096,             0.61226,              0.6266,             0.32863,            0.045454,            0.059161,            0.010366,            0.088432,           0.0033235,           0.0033235,           0.0033235
                 222,            0.047013,            0.056387,           0.0024426,            0.088794,             0.65929,             0.61182,             0.62593,             0.31299,            0.045606,            0.059746,            0.011522,            0.088029,           0.0032925,           0.0032925,           0.0032925
                 223,            0.046973,            0.057113,           0.0022463,            0.086899,             0.67068,              0.6075,             0.62595,             0.32388,             0.04537,            0.059225,            0.010273,            0.088707,           0.0032618,           0.0032618,           0.0032618
                 224,            0.046712,            0.056762,           0.0021862,            0.086482,             0.61936,             0.62264,             0.62526,             0.31571,            0.046249,            0.060891,            0.010688,             0.09253,           0.0032314,           0.0032314,           0.0032314
                 225,            0.046997,            0.057184,           0.0020833,            0.086807,             0.64735,             0.61376,              0.6307,             0.30603,            0.046132,            0.061352,            0.011114,            0.089759,           0.0032013,           0.0032013,           0.0032013
                 226,            0.046781,             0.05757,           0.0023225,            0.087348,             0.66194,             0.59615,             0.62327,             0.30722,            0.046052,            0.061876,           0.0096981,            0.090328,           0.0031716,           0.0031716,           0.0031716
                 227,            0.046503,            0.057028,           0.0023278,            0.087819,             0.63122,             0.64509,             0.62709,             0.31944,            0.045222,             0.06096,           0.0094921,            0.088862,           0.0031421,           0.0031421,           0.0031421
                 228,            0.046351,            0.057049,           0.0023811,            0.086188,             0.67675,             0.61248,             0.63308,             0.31192,            0.045446,             0.06025,            0.010036,            0.087502,            0.003113,            0.003113,            0.003113
                 229,            0.046138,            0.054646,           0.0020443,            0.086008,             0.67367,             0.63627,             0.65513,             0.32359,            0.045161,            0.058779,           0.0097102,            0.089297,           0.0030841,           0.0030841,           0.0030841
                 230,            0.045345,            0.055763,           0.0021845,            0.085818,             0.63793,             0.65835,             0.63556,             0.32091,            0.045195,            0.060263,           0.0091565,            0.090206,           0.0030556,           0.0030556,           0.0030556
                 231,            0.047091,            0.057427,            0.002077,            0.085918,             0.63643,             0.62089,             0.61609,             0.31187,            0.045544,            0.062643,           0.0089019,            0.090017,           0.0030274,           0.0030274,           0.0030274
                 232,            0.045522,            0.054833,           0.0024021,            0.085598,             0.64989,             0.63427,              0.6325,             0.31549,            0.045141,            0.059761,           0.0091267,            0.088733,           0.0029996,           0.0029996,           0.0029996
                 233,            0.045434,            0.055237,            0.002166,            0.085613,             0.66126,              0.6515,              0.6382,             0.30853,             0.04656,            0.059125,           0.0075059,            0.089332,            0.002972,            0.002972,            0.002972
                 234,            0.046737,             0.05768,           0.0023317,             0.08663,             0.65701,             0.62987,             0.62669,             0.31038,            0.046281,            0.059968,           0.0092077,            0.089233,           0.0029448,           0.0029448,           0.0029448
                 235,            0.045361,            0.058212,           0.0023876,            0.086123,             0.68528,             0.59842,             0.63266,             0.31772,            0.045858,            0.059416,           0.0097208,            0.088888,           0.0029179,           0.0029179,           0.0029179
                 236,            0.046847,            0.057323,           0.0024842,            0.086437,             0.67039,             0.64104,             0.63021,             0.31077,            0.046256,             0.05994,           0.0092275,            0.088125,           0.0028914,           0.0028914,           0.0028914
                 237,             0.04508,            0.055331,           0.0020645,            0.085118,             0.66202,             0.64592,             0.64778,             0.32464,            0.046182,            0.060013,           0.0090919,            0.089011,           0.0028652,           0.0028652,           0.0028652
                 238,            0.045402,             0.05537,           0.0021077,            0.084248,             0.68832,             0.62693,             0.64604,              0.3148,            0.045783,            0.059381,           0.0091174,            0.089144,           0.0028394,           0.0028394,           0.0028394
                 239,            0.046271,            0.056641,           0.0021396,            0.085334,             0.63752,             0.65865,              0.6468,             0.32079,            0.045387,            0.059816,           0.0090064,            0.088334,           0.0028139,           0.0028139,           0.0028139
                 240,            0.044389,            0.056379,           0.0019704,            0.084053,             0.65255,             0.62987,             0.63401,             0.31972,            0.044924,             0.06072,            0.009424,            0.088376,           0.0027887,           0.0027887,           0.0027887
                 241,            0.045372,            0.056434,           0.0023317,            0.085528,              0.6462,             0.60522,             0.61379,             0.31659,            0.044926,              0.0617,           0.0097538,            0.088645,           0.0027639,           0.0027639,           0.0027639
                 242,            0.045219,            0.056031,           0.0021149,            0.085404,             0.66678,             0.60972,             0.64232,             0.32385,            0.046086,            0.061157,           0.0096347,            0.089493,           0.0027395,           0.0027395,           0.0027395
                 243,            0.045273,            0.055407,           0.0020405,            0.083688,             0.64702,             0.63909,             0.64352,             0.31787,            0.045415,             0.06044,           0.0099382,            0.089364,           0.0027154,           0.0027154,           0.0027154
                 244,            0.044452,             0.05398,           0.0019193,              0.0846,             0.67827,             0.61795,             0.63177,             0.31407,             0.04545,            0.061563,           0.0096503,            0.088015,           0.0026917,           0.0026917,           0.0026917
                 245,            0.044485,            0.055382,            0.002108,            0.084217,             0.66953,             0.63153,             0.63856,             0.31743,             0.04463,            0.059885,             0.01048,            0.088119,           0.0026683,           0.0026683,           0.0026683
                 246,             0.04455,            0.056518,           0.0021374,            0.085425,             0.69333,             0.61773,             0.64076,             0.32159,            0.045277,            0.061085,             0.00962,            0.089735,           0.0026453,           0.0026453,           0.0026453
                 247,            0.044722,            0.056819,           0.0021991,            0.085077,             0.69531,              0.6099,             0.64225,             0.32618,            0.044951,            0.060712,           0.0095927,            0.089419,           0.0026227,           0.0026227,           0.0026227
                 248,            0.045081,             0.05525,           0.0021853,            0.084479,             0.71001,             0.60598,             0.64775,             0.32411,            0.045481,            0.061523,             0.00952,            0.089218,           0.0026004,           0.0026004,           0.0026004
                 249,            0.044944,            0.055926,           0.0021858,            0.084859,              0.7098,             0.58899,             0.64921,             0.32182,            0.046341,             0.06095,           0.0091546,            0.087962,           0.0025785,           0.0025785,           0.0025785
                 250,            0.044834,            0.056159,           0.0019161,            0.084445,             0.67611,             0.63479,             0.64455,             0.30915,            0.046656,            0.061017,            0.010243,            0.088278,            0.002557,            0.002557,            0.002557
                 251,            0.044351,            0.055365,           0.0020012,            0.083925,             0.69159,             0.60088,             0.63764,             0.31836,             0.04572,            0.062555,           0.0093825,            0.088255,           0.0025359,           0.0025359,           0.0025359
                 252,            0.043746,            0.056759,           0.0021081,            0.083999,             0.69803,             0.62452,             0.64146,             0.31953,            0.045631,            0.061257,           0.0085065,            0.088822,           0.0025151,           0.0025151,           0.0025151
                 253,            0.043744,            0.054959,           0.0020331,            0.084759,             0.69102,             0.60954,             0.63869,             0.31824,             0.04629,            0.061741,           0.0099038,            0.090752,           0.0024948,           0.0024948,           0.0024948
                 254,            0.044492,            0.056403,           0.0020646,            0.084738,             0.68552,             0.59941,             0.62612,             0.30599,            0.046133,            0.061946,            0.011353,            0.090156,           0.0024748,           0.0024748,           0.0024748
                 255,            0.044454,            0.055239,           0.0020131,            0.083413,             0.69892,             0.58602,             0.63402,              0.3121,            0.046592,            0.061573,            0.010514,            0.089309,           0.0024552,           0.0024552,           0.0024552
                 256,            0.044007,            0.055443,           0.0019929,            0.084161,             0.69275,             0.60448,             0.64052,             0.31456,            0.046285,            0.062328,            0.011201,            0.089657,            0.002436,            0.002436,            0.002436
                 257,             0.04362,             0.05555,            0.002177,            0.083923,             0.68727,             0.60646,             0.64425,             0.31665,            0.046048,            0.060766,            0.010321,            0.088928,           0.0024172,           0.0024172,           0.0024172
                 258,            0.043403,            0.054648,           0.0020727,             0.08394,             0.69254,             0.60126,             0.63971,              0.3226,            0.045169,            0.060228,            0.009776,              0.0881,           0.0023987,           0.0023987,           0.0023987
                 259,            0.043518,            0.052027,           0.0018612,            0.082115,             0.71058,               0.582,             0.64215,             0.32348,            0.045459,            0.060566,           0.0094066,            0.087536,           0.0023807,           0.0023807,           0.0023807
                 260,            0.043877,            0.055603,           0.0022274,            0.083724,              0.6551,             0.61884,              0.6253,             0.31876,            0.046038,            0.061714,            0.010918,            0.088442,           0.0023631,           0.0023631,           0.0023631
                 261,            0.042507,            0.054034,           0.0017937,            0.082555,             0.65772,              0.6305,             0.63683,             0.31883,            0.045003,            0.061406,            0.011381,             0.08965,           0.0023458,           0.0023458,           0.0023458
                 262,            0.043229,            0.052348,           0.0020618,            0.082533,             0.62611,             0.64158,             0.63484,             0.31605,            0.045443,            0.061279,            0.011887,            0.090676,            0.002329,            0.002329,            0.002329
                 263,            0.043506,            0.055746,            0.002194,            0.083533,             0.60343,             0.64955,             0.63082,             0.31263,            0.045821,            0.061968,            0.012987,            0.091032,           0.0023125,           0.0023125,           0.0023125
                 264,            0.044132,             0.05335,           0.0021215,            0.082757,             0.67147,             0.60802,             0.62995,             0.31462,            0.045113,             0.06072,            0.011393,            0.090791,           0.0022965,           0.0022965,           0.0022965
                 265,             0.04334,            0.053744,           0.0022093,            0.082925,             0.66495,             0.59957,             0.62657,             0.30556,            0.045513,            0.061295,            0.010927,             0.08891,           0.0022809,           0.0022809,           0.0022809
                 266,            0.044128,             0.05609,           0.0020328,            0.083427,             0.64882,             0.61479,             0.62812,             0.31607,            0.045257,             0.06046,            0.010367,             0.08855,           0.0022657,           0.0022657,           0.0022657
                 267,            0.043444,            0.056874,           0.0020386,            0.083647,             0.68197,             0.60995,             0.63239,             0.31608,            0.045886,            0.061656,           0.0098641,            0.089155,           0.0022509,           0.0022509,           0.0022509
                 268,            0.043171,            0.055095,           0.0019603,            0.081554,             0.69143,             0.58179,             0.62152,             0.31342,            0.046266,            0.062389,            0.010601,            0.089462,           0.0022365,           0.0022365,           0.0022365
                 269,            0.043464,            0.055028,           0.0020405,            0.083122,             0.67938,             0.61586,             0.62753,             0.31598,             0.04565,            0.062556,            0.010224,            0.090146,           0.0022225,           0.0022225,           0.0022225
                 270,            0.043523,            0.056655,           0.0020087,            0.084008,             0.71031,              0.5947,             0.63322,             0.31744,            0.044925,            0.061844,           0.0092874,            0.089638,           0.0022089,           0.0022089,           0.0022089
                 271,            0.042896,             0.05557,            0.002097,            0.083073,             0.67958,             0.59462,             0.64132,             0.31239,            0.045713,            0.061556,            0.010234,            0.088527,           0.0021958,           0.0021958,           0.0021958
                 272,            0.042904,            0.053982,           0.0021437,             0.08251,             0.66066,             0.58934,              0.6253,             0.31362,            0.045684,            0.062311,            0.011158,            0.088069,            0.002183,            0.002183,            0.002183
                 273,            0.041635,            0.054103,           0.0020116,             0.08382,             0.64588,             0.60666,               0.624,              0.3072,            0.046308,            0.063215,           0.0099607,            0.089023,           0.0021707,           0.0021707,           0.0021707
                 274,            0.042851,            0.052726,           0.0018707,            0.081088,             0.64997,             0.59834,             0.62155,             0.30831,            0.046317,            0.062521,            0.010274,            0.088388,           0.0021588,           0.0021588,           0.0021588
                 275,            0.043088,            0.054652,           0.0020294,            0.082413,             0.63785,             0.60684,             0.61928,             0.30911,            0.045581,             0.06163,            0.011754,            0.088914,           0.0021473,           0.0021473,           0.0021473
                 276,            0.042174,            0.055267,           0.0020512,            0.082635,             0.63039,             0.61102,             0.61679,             0.31057,            0.045628,            0.061735,            0.012108,            0.087869,           0.0021363,           0.0021363,           0.0021363
                 277,            0.043102,            0.054884,           0.0020785,            0.082128,             0.64349,             0.61981,             0.62605,             0.30942,            0.045664,             0.06159,            0.012214,            0.087826,           0.0021257,           0.0021257,           0.0021257
                 278,            0.043331,            0.054594,           0.0019196,            0.081464,             0.64239,             0.62077,             0.61846,             0.31151,            0.045855,            0.062314,            0.012944,            0.087443,           0.0021155,           0.0021155,           0.0021155
                 279,            0.042273,            0.055592,           0.0021592,            0.083656,               0.681,             0.60186,             0.62596,             0.31537,            0.045487,            0.062852,            0.012044,            0.086796,           0.0021057,           0.0021057,           0.0021057
                 280,            0.042627,            0.055177,           0.0021131,            0.082459,             0.62921,             0.63862,             0.62298,             0.32021,            0.045688,            0.063808,            0.011197,            0.086429,           0.0020963,           0.0020963,           0.0020963
